,duration_ms,year,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
811,238626,2008,76,0.707,0.813,11,-4.515,0.0571,0.0863,0.0,0.168,0.722,124.921
812,190013,2011,1,0.493,0.849,7,-6.139,0.0576,0.000337,0.00672,0.355,0.483,127.999
813,196053,2007,61,0.712,0.911,5,-3.866,0.0445,0.689,8.02e-06,0.107,0.85,117.533
814,299333,2008,69,0.829,0.428,0,-9.469,0.0831,0.056,0.00413,0.137,0.45,148.075
815,148186,2008,63,0.639,0.976,1,-5.503,0.354,0.0213,0.0,0.0856,0.354,147.99
816,237506,2007,52,0.639,0.628,6,-7.578,0.0399,0.0381,0.0,0.386,0.43,90.482
817,189693,2009,71,0.753,0.931,2,-4.922,0.0652,0.00994,0.00696,0.234,0.767,113.029
818,220226,2008,73,0.706,0.841,7,-3.956,0.0418,7.95e-05,0.0,0.0688,0.861,132.032
819,267080,2008,77,0.835,0.669,6,-5.582,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668
820,245520,2007,56,0.756,0.829,11,-3.973,0.0682,0.003,3.46e-05,0.0578,0.504,120.163
821,240746,2008,69,0.83,0.857,8,-4.194,0.152,0.262,0.0,0.413,0.607,137.982
822,224400,2008,76,0.724,0.695,11,-5.226,0.0622,0.073,0.0,0.0889,0.235,139.0
823,157432,2008,65,0.605,0.874,7,-4.949,0.0295,0.000563,0.812,0.112,0.836,125.99
824,207920,2010,34,0.888,0.823,10,-6.351,0.0538,0.00499,0.0,0.291,0.623,102.757
825,321293,2008,69,0.654,0.77,9,-6.091,0.0353,0.00342,0.0,0.0887,0.272,137.616
826,287906,2008,57,0.837,0.954,8,-3.512,0.0414,0.0933,0.000405,0.143,0.972,127.019
827,245680,2008,72,0.671,0.685,11,-5.762,0.05,0.00165,0.0,0.398,0.368,118.449
828,327880,2007,46,0.788,0.549,9,-8.793,0.0732,0.0352,0.127,0.147,0.449,120.051
829,221933,2007,74,0.736,0.74,0,-2.18,0.0786,0.515,0.0,0.0468,0.803,140.141
830,212106,2007,64,0.769,0.638,11,-5.054,0.216,0.0902,0.0,0.0857,0.782,115.007
831,338853,2008,75,0.375,0.862,11,-3.363,0.255,0.071,0.0,0.211,0.478,159.841
832,234360,2008,65,0.709,0.745,4,-6.437,0.0738,0.0225,5.2e-05,0.154,0.576,126.027
833,221840,2008,69,0.674,0.695,6,-8.636,0.278,0.0387,0.00202,0.194,0.773,151.486
834,243013,2008,61,0.775,0.641,1,-6.718,0.038,0.0327,0.0,0.18,0.305,119.974
835,190453,2007,0,0.692,0.911,9,-5.098,0.177,0.0149,7.34e-05,0.112,0.801,138.975
836,176453,2008,65,0.645,0.984,4,-7.051,0.0508,0.164,0.00701,0.164,0.553,144.954
837,250666,2007,68,0.729,0.658,10,-3.386,0.225,0.0506,0.0,0.0693,0.551,140.043
838,208106,2007,73,0.644,0.939,11,-3.486,0.0456,0.157,0.0,0.233,0.861,106.031
839,210680,2008,51,0.632,0.972,3,-2.423,0.121,0.121,7.74e-05,0.0317,0.845,87.0
840,204093,2011,68,0.878,0.746,11,-4.281,0.0451,0.0476,0.0,0.154,0.792,111.996
841,202133,2008,56,0.671,0.701,6,-5.035,0.0288,0.0607,2.7e-06,0.163,0.585,131.977
842,262240,2007,56,0.486,0.765,4,-4.23,0.128,0.0239,3.02e-05,0.11,0.386,141.933
843,188493,2007,66,0.84,0.571,10,-7.421,0.0797,0.16,0.0,0.406,0.617,116.59
844,218400,2008,64,0.756,0.612,5,-4.371,0.0317,0.0659,0.0,0.274,0.452,111.572
845,236693,2008,65,0.752,0.921,5,-4.321,0.0696,0.0182,0.0,0.256,0.634,115.033
846,203440,2008,62,0.726,0.881,9,-3.892,0.0391,0.203,0.0,0.108,0.682,110.019
847,177826,2008,78,0.55,0.917,0,-3.159,0.0638,0.00428,0.0,0.197,0.601,126.115
848,203493,2007,47,0.667,0.747,1,-7.059,0.189,0.337,0.0,0.115,0.918,86.917
849,284733,2008,78,0.727,0.729,0,-2.99,0.326,0.171,0.0,0.07,0.512,117.932
850,222826,2008,69,0.512,0.864,7,-4.146,0.0338,0.000821,0.0,0.0982,0.527,138.018
851,313346,2008,57,0.356,0.966,7,-4.13,0.0825,0.000262,0.148,0.192,0.215,173.992
852,320893,2008,60,0.673,0.766,11,-5.018,0.349,0.0724,0.0,0.0563,0.382,148.113
853,244266,2008,57,0.774,0.653,8,-5.158,0.05,0.0912,0.0,0.151,0.818,120.01
854,215160,2008,76,0.534,0.87,11,-3.078,0.0425,0.000334,0.0,0.241,0.462,126.019
855,270306,2008,66,0.76,0.524,1,-7.67,0.0323,0.0542,0.5,0.112,0.112,119.603
856,216317,2008,54,0.687,0.668,5,-4.061,0.0282,0.0253,0.0,0.744,0.418,113.053
857,205200,2007,1,0.447,0.848,2,-6.175,0.222,0.033,7.45e-05,0.65,0.485,172.247
858,241960,2008,56,0.529,0.934,0,-4.808,0.0602,0.00153,5.16e-06,0.118,0.282,127.962
859,190973,2007,47,0.654,0.884,9,-5.466,0.202,0.151,0.000268,0.379,0.851,124.072
860,204733,2008,0,0.715,0.665,4,-7.736,0.0502,0.0996,0.0,0.224,0.84,78.502
861,302840,2007,77,0.451,0.931,9,-3.871,0.0719,0.00076,0.0049,0.361,0.172,122.961
862,171226,2007,55,0.852,0.927,7,-4.497,0.0581,0.0109,0.00268,0.054,0.887,107.993
863,244626,2008,58,0.694,0.661,7,-4.847,0.118,0.00188,0.0,0.676,0.702,82.48
864,222440,2007,57,0.595,0.844,7,-4.678,0.0331,0.0137,0.0,0.234,0.603,127.981
865,267866,2007,62,0.723,0.322,8,-9.702,0.0341,0.014,0.0,0.119,0.0406,90.063
866,170480,2008,59,0.876,0.716,1,-6.884,0.135,0.0468,0.000482,0.0667,0.755,131.942
867,259720,2008,71,0.573,0.712,0,-5.976,0.0732,0.0572,0.0,0.167,0.346,140.012
868,212360,2008,53,0.383,0.703,4,-5.65,0.0763,0.00116,2.39e-05,0.112,0.42,135.968
869,207476,2008,55,0.733,0.9,9,-4.758,0.0341,0.0085,0.0218,0.151,0.937,139.61
870,310573,2008,51,0.755,0.901,9,-3.152,0.0893,0.0451,0.0373,0.363,0.959,145.042
871,240760,2008,61,0.648,0.801,5,-7.24,0.167,0.154,0.0,0.339,0.807,78.946
872,250453,2008,70,0.57,0.717,1,-4.914,0.029,0.00967,0.0,0.0833,0.321,111.91
873,314720,2007,62,0.285,0.462,5,-6.166,0.0291,0.428,5.61e-06,0.122,0.0923,142.365
874,179946,2007,67,0.618,0.955,4,-3.836,0.0798,0.00221,3.09e-06,0.486,0.79,150.034
875,249533,2008,74,0.68,0.687,9,-6.162,0.0709,0.0161,0.0,0.261,0.467,150.053
876,206413,2007,62,0.699,0.699,8,-5.564,0.0737,0.358,0.0,0.0912,0.611,94.977
877,223853,2007,59,0.492,0.859,4,-4.274,0.0332,0.0659,0.0,0.0756,0.251,92.474
878,217826,2009,63,0.177,0.425,2,-6.211,0.0291,0.654,0.0,0.195,0.0942,182.571
879,242133,2007,64,0.923,0.795,11,-3.61,0.117,0.0394,0.000565,0.101,0.588,123.021
880,205160,2007,56,0.766,0.692,1,-4.672,0.0289,0.0825,0.0,0.0384,0.691,102.028
881,242373,2008,80,0.486,0.617,5,-7.115,0.0287,0.0954,3.23e-06,0.109,0.417,138.015
882,203346,2008,80,0.542,0.905,9,-5.653,0.054,0.00172,0.0104,0.136,0.374,153.398
883,207000,2007,45,0.439,0.808,1,-6.881,0.346,0.00305,0.0,0.439,0.487,82.962
884,219920,2008,69,0.793,0.859,0,-3.774,0.0332,0.266,0.000356,0.133,0.964,129.911
885,213520,2008,67,0.57,0.664,0,-4.718,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084
886,220053,2007,58,0.458,0.445,9,-8.391,0.361,0.64,0.0,0.118,0.447,82.82
887,206000,2008,51,0.438,0.906,3,-4.8,0.0438,0.0191,0.0,0.373,0.684,161.905
888,233466,2007,54,0.566,0.766,2,-5.036,0.0399,0.431,0.0,0.101,0.547,168.005
889,222653,2008,63,0.33,0.58,1,-7.875,0.0374,0.0614,0.00129,0.115,0.11,76.093
890,204040,2008,1,0.575,0.684,1,-6.007,0.325,0.299,0.0,0.614,0.926,172.155
891,250106,2008,60,0.707,0.724,11,-3.887,0.051,0.0448,0.0,0.072,0.659,108.984
892,284186,2008,55,0.622,0.882,9,-5.59,0.119,0.0912,0.0,0.216,0.762,77.506
893,175093,2008,68,0.667,0.954,2,-3.462,0.0817,0.0296,0.0,0.331,0.807,114.03
894,289000,2007,64,0.572,0.822,11,-6.015,0.361,0.207,0.0,0.359,0.472,94.812
895,278573,2008,74,0.672,0.82,11,-4.456,0.0459,0.0368,0.000188,0.184,0.438,120.005
896,210506,2008,1,0.614,0.47,5,-6.09,0.0255,0.291,0.0,0.111,0.329,80.045
897,234173,2007,67,0.584,0.7,6,-4.251,0.0506,0.512,2.43e-05,0.13,0.549,163.953
898,240426,2006,58,0.731,0.563,2,-4.046,0.131,0.191,0.00042,0.296,0.452,184.009
899,273826,2008,0,0.648,0.516,10,-8.869,0.049,0.00179,0.0,0.0772,0.0756,89.828
900,289133,2009,80,0.743,0.766,0,-6.375,0.0265,0.0873,0.0,0.509,0.61,127.96
901,237200,2008,77,0.851,0.806,4,-4.62,0.0787,0.118,1.64e-06,0.121,0.787,118.999
902,261640,2008,74,0.508,0.72,11,-5.908,0.0628,0.272,0.0,0.0563,0.472,79.983
903,195853,2010,75,0.813,0.627,11,-5.018,0.0486,0.0771,0.000616,0.131,0.801,130.011
904,204640,2009,74,0.72,0.672,7,-6.852,0.0551,0.009,0.0,0.232,0.705,124.986
905,236266,2008,74,0.617,0.741,2,-3.97,0.0311,0.131,0.0,0.0772,0.306,118.984
906,238506,2009,63,0.849,0.599,6,-8.164,0.227,0.00301,0.000249,0.0763,0.761,126.003
907,192360,2008,74,0.791,0.733,6,-5.215,0.052,0.147,0.000381,0.0713,0.761,114.98
908,216333,2008,69,0.894,0.678,6,-5.611,0.0523,0.00569,2.43e-06,0.317,0.844,105.024
909,178013,2009,75,0.64,0.957,8,-2.336,0.0741,0.0431,0.0,0.0789,0.692,134.992
910,216026,2009,57,0.545,0.953,7,-5.172,0.0441,0.000941,0.117,0.281,0.558,140.002
911,284373,2009,72,0.798,0.629,11,-6.857,0.0735,0.00474,2.17e-05,0.324,0.4,130.0
912,211000,2008,82,0.79,0.647,10,-5.983,0.136,0.0515,0.0,0.248,0.654,87.999
913,221240,2009,72,0.88,0.443,11,-6.359,0.0653,0.462,7.13e-06,0.122,0.803,138.018
914,241933,2008,76,0.822,0.739,1,-4.541,0.0311,0.0264,4.26e-05,0.181,0.745,118.992
915,216520,2008,69,0.717,0.587,4,-7.296,0.0339,0.0192,0.0,0.0523,0.544,129.954
916,237120,2009,59,0.825,0.743,2,-5.995,0.149,0.0142,2.12e-05,0.237,0.8,127.045
917,242200,2009,66,0.742,0.468,10,-5.557,0.0625,0.0465,0.0,0.826,0.369,86.443
918,208066,2008,48,0.694,0.825,1,-5.986,0.111,0.0895,1.86e-05,0.0618,0.788,121.949
919,256213,2009,65,0.621,0.923,2,-3.124,0.0321,0.00645,7.28e-05,0.108,0.716,127.973
920,251440,2009,68,0.867,0.857,9,-5.892,0.0663,0.13,0.00171,0.13,0.402,130.048
921,188866,2009,68,0.865,0.69,7,-7.448,0.0443,0.285,0.0162,0.225,0.867,121.983
922,208306,2008,70,0.762,0.692,5,-3.973,0.0438,0.113,0.0,0.094,0.397,114.906
923,276920,2009,82,0.491,0.956,11,-1.538,0.392,0.0295,0.0,0.46,0.811,173.585
924,238000,2009,65,0.529,0.948,0,-3.527,0.0474,0.258,9.35e-06,0.283,0.65,146.024
925,226506,2009,67,0.677,0.523,7,-5.603,0.0439,0.295,0.0,0.15,0.446,60.019
926,207200,2009,63,0.762,0.702,0,-5.87,0.0432,0.0167,0.0,0.314,0.898,127.029
927,268613,2009,68,0.493,0.808,5,-3.365,0.0362,0.000235,0.0,0.0983,0.38,117.971
928,231173,2008,66,0.607,0.783,7,-4.41,0.0397,0.000683,0.0,0.0678,0.434,113.172
929,267520,2009,75,0.632,0.924,1,-1.802,0.29,0.281,0.0,0.263,0.441,86.844
930,294573,2009,80,0.696,0.921,0,-3.755,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001
931,338853,2008,75,0.375,0.862,11,-3.363,0.255,0.071,0.0,0.211,0.478,159.841
932,269613,2009,63,0.924,0.853,2,-1.203,0.0792,0.107,1.45e-06,0.129,0.67,114.003
933,177573,2011,38,0.624,0.977,11,-3.34,0.22,0.00615,0.0,0.253,0.74,126.127
934,220426,2009,58,0.893,0.666,10,-5.089,0.138,0.0206,0.0,0.342,0.874,107.011
935,227533,2009,64,0.48,0.486,6,-5.754,0.0447,0.046,0.0,0.107,0.265,80.051
936,206333,2008,59,0.546,0.712,3,-3.104,0.0269,0.000969,0.0,0.406,0.489,150.154
937,127920,2009,2,0.617,0.778,9,-8.871,0.027,0.459,0.925,0.128,0.152,100.363
938,212106,2009,3,0.657,0.695,2,-4.493,0.0321,0.0108,0.0,0.0822,0.683,65.997
939,248066,2008,41,0.661,0.584,1,-5.09,0.061,0.00293,4.82e-06,0.134,0.0949,159.873
940,191000,2010,69,0.675,0.862,11,-4.614,0.0253,0.0165,0.000427,0.169,0.498,129.967
941,223253,2009,65,0.739,0.741,7,-5.873,0.0912,0.013,0.0,0.0679,0.727,122.988
942,193386,2008,76,0.758,0.712,7,-3.781,0.112,0.0185,0.0,0.0677,0.795,149.998
943,297520,2009,70,0.516,0.874,9,-2.571,0.186,0.0864,0.0,0.173,0.391,169.561
944,251440,2010,46,0.614,0.792,6,-4.907,0.0299,0.0653,0.0,0.195,0.407,91.066
945,212773,2009,59,0.581,0.824,0,-3.912,0.0377,0.0105,0.0,0.483,0.747,114.912
946,196520,2009,54,0.451,0.873,3,-4.711,0.19,0.171,0.0,0.327,0.589,119.918
947,196640,2009,0,0.894,0.93,11,-4.577,0.0712,0.0355,0.0,0.0759,0.968,120.02
948,192573,2008,70,0.791,0.713,5,-3.742,0.254,0.0163,0.0,0.189,0.514,130.012
949,222400,2009,65,0.657,0.941,8,-3.919,0.061,0.0476,0.0,0.0797,0.879,136.202
950,218400,2008,64,0.756,0.612,5,-4.371,0.0317,0.0659,0.0,0.274,0.452,111.572
951,312986,2008,65,0.74,0.945,0,-4.442,0.0889,0.123,0.0,0.112,0.629,130.015
952,206480,2009,57,0.67,0.866,1,-3.684,0.0538,0.0115,0.0,0.358,0.636,140.029
953,249026,2009,51,0.44,0.517,0,-7.355,0.363,0.428,0.0,0.173,0.475,73.881
954,357706,2009,73,0.457,0.906,5,-2.278,0.342,0.249,0.0,0.182,0.54,104.02
955,202586,2009,63,0.605,0.902,10,-5.406,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612
956,270306,2008,66,0.76,0.524,1,-7.67,0.0323,0.0542,0.5,0.112,0.112,119.603
957,255360,2005,58,0.557,0.783,6,-4.893,0.234,0.0171,0.0172,0.151,0.442,177.008
958,231573,2009,59,0.789,0.55,11,-7.423,0.0473,0.174,0.0,0.0614,0.696,172.049
959,221253,2010,70,0.615,0.711,11,-5.507,0.0779,0.0444,0.0,0.145,0.711,144.036
960,201213,2009,54,0.719,0.861,5,-6.982,0.0402,0.0447,0.00989,0.219,0.948,121.491
961,299746,2008,68,0.713,0.746,0,-4.99,0.259,0.0402,0.0,0.601,0.47,135.021
962,239986,2009,71,0.839,0.804,1,-2.513,0.0329,0.0192,0.0,0.331,0.888,122.973
963,198440,2008,77,0.871,0.701,5,-5.594,0.0458,0.257,7.52e-06,0.0589,0.716,126.975
964,196413,2009,65,0.594,0.874,0,-3.716,0.0815,0.0116,0.0,0.549,0.628,119.964
965,249066,2008,66,0.485,0.911,3,-5.749,0.0355,8.67e-05,0.0,0.092,0.568,89.956
966,205733,2009,71,0.674,0.882,3,-2.771,0.0477,0.000441,6.47e-05,0.068,0.682,123.016
967,252279,2009,64,0.525,0.742,10,-5.643,0.0311,0.0874,0.149,0.117,0.179,117.029
968,210973,2009,55,0.597,0.684,7,-6.614,0.0321,0.00481,0.105,0.317,0.435,130.99
969,215866,2009,71,0.691,0.853,1,-2.528,0.0372,0.0631,7.13e-05,0.082,0.762,145.999
970,289746,2008,65,0.673,0.614,7,-5.426,0.103,0.0782,0.0,0.139,0.362,176.052
971,248626,2009,59,0.629,0.969,8,-0.276,0.0455,0.00184,0.0,0.122,0.905,150.01
972,304840,2009,75,0.602,0.905,2,-4.046,0.0775,0.000202,0.064,0.117,0.411,128.019
973,252653,2008,62,0.536,0.89,0,-5.222,0.0601,0.000354,0.00165,0.133,0.205,115.998
974,250453,2008,70,0.57,0.717,1,-4.914,0.029,0.00967,0.0,0.0833,0.321,111.91
975,249533,2008,74,0.68,0.687,9,-6.162,0.0709,0.0161,0.0,0.261,0.467,150.053
976,220626,2011,60,0.545,0.918,0,-1.925,0.0448,0.0571,0.0,0.0415,0.855,117.985
977,193213,2008,67,0.426,0.584,1,-5.293,0.296,0.0383,0.0,0.188,0.272,193.437
978,226706,2009,64,0.44,0.976,10,-3.17,0.141,0.00177,3.39e-06,0.16,0.412,150.005
979,221920,2009,62,0.672,0.62,8,-4.865,0.0422,0.123,0.0,0.362,0.627,78.005
980,224693,2009,74,0.516,0.764,2,-6.223,0.0366,0.0717,0.0,0.115,0.376,148.021
981,195586,2013,39,0.705,0.783,5,-5.971,0.0327,0.0703,0.0,0.36,0.656,140.022
982,204200,2009,50,0.616,0.596,4,-5.035,0.0289,0.654,0.0,0.218,0.58,137.077
983,256613,2009,67,0.23,0.492,8,-5.767,0.0317,0.568,8.18e-06,0.176,0.262,160.139
984,207120,2009,53,0.661,0.847,10,-6.948,0.0404,0.419,8.82e-05,0.107,0.522,134.002
985,203346,2008,80,0.542,0.905,9,-5.653,0.054,0.00172,0.0104,0.136,0.374,153.398
986,258760,2010,54,0.431,0.894,5,-2.673,0.33,0.0951,0.0,0.188,0.605,162.161
987,281560,2009,56,0.209,0.872,9,-2.996,0.0757,0.217,0.0,0.0768,0.294,78.139
988,202066,2009,79,0.652,0.698,10,-4.667,0.042,0.00112,0.000115,0.0886,0.47,96.021
989,241920,2009,57,0.613,0.634,2,-3.472,0.0339,0.0178,0.0,0.0639,0.37,144.953
990,254533,2008,64,0.731,0.644,0,-5.348,0.0343,0.665,0.0,0.11,0.691,129.94
991,321093,2009,73,0.268,0.742,5,-4.939,0.0355,0.0518,0.0,0.626,0.416,159.779
992,326186,2009,57,0.588,0.877,8,-4.78,0.16,0.00952,0.0,0.171,0.645,155.165
993,231146,2008,55,0.687,0.771,6,-4.424,0.0384,0.164,2.46e-05,0.112,0.445,129.964
994,222066,2008,67,0.46,0.796,0,-4.501,0.0333,0.00107,0.0,0.106,0.182,100.011
995,241933,2009,62,0.713,0.826,8,-4.075,0.243,0.0897,0.0,0.421,0.664,86.444
996,199186,2008,49,0.524,0.878,5,-3.108,0.0346,0.0012,0.0,0.098,0.59,130.989
997,211493,2009,68,0.526,0.882,9,-4.006,0.0509,0.0014,0.0,0.144,0.424,144.982
998,245173,2009,68,0.517,0.492,5,-8.05,0.0272,0.0275,3.19e-05,0.0873,0.455,138.585
999,241853,2009,73,0.338,0.803,8,-5.412,0.0413,0.0187,0.0,0.136,0.4,151.994
1000,220734,2010,77,0.635,0.841,5,-5.379,0.0422,0.0134,0.0,0.0622,0.424,109.021
1001,263373,2010,81,0.749,0.925,10,-5.034,0.227,0.241,0.0,0.52,0.641,86.989
1002,294573,2009,80,0.696,0.921,0,-3.755,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001
1003,206066,2010,77,0.791,0.59,1,-9.206,0.0793,0.0994,0.00203,0.065,0.714,119.951
1004,199693,2010,80,0.755,0.837,2,-2.718,0.142,0.0991,0.0,0.289,0.714,120.028
1005,210853,2010,76,0.546,0.916,8,-3.932,0.255,0.00144,4.34e-06,0.251,0.375,129.983
1006,202613,2010,80,0.751,0.783,4,-3.724,0.0859,0.00379,0.0,0.036,0.816,119.975
1007,235493,2010,73,0.789,0.716,11,-4.241,0.0432,0.129,1.07e-05,0.069,0.611,125.906
1008,234653,2012,72,0.791,0.754,0,-3.729,0.0569,0.00446,0.0,0.163,0.425,125.014
1009,215200,2010,68,0.729,0.675,5,-5.292,0.0286,4.14e-05,0.00126,0.0867,0.74,125.036
1010,217036,2010,42,0.817,0.939,7,-6.079,0.28,0.0798,0.441,0.431,0.599,128.0
1011,216893,2010,73,0.435,0.837,3,-8.126,0.449,0.00676,0.0,0.117,0.778,124.913
1012,188000,2010,62,0.615,0.913,10,-5.077,0.0816,0.178,0.0,0.0773,0.45,129.944
1013,196533,2010,46,0.769,0.922,1,-1.966,0.108,0.000939,0.197,0.233,0.506,127.965
1014,213986,2011,0,0.622,0.942,7,-6.365,0.112,0.00713,0.0,0.0715,0.773,130.003
1015,208426,2009,67,0.567,0.707,8,-5.455,0.0818,0.541,0.000176,0.1,0.751,171.917
1016,232466,2009,69,0.531,0.574,10,-6.693,0.113,0.114,0.0308,0.256,0.272,115.68
1017,192446,2010,63,0.451,0.948,0,-0.74,0.147,0.255,0.0,0.392,0.295,176.985
1018,184573,2010,66,0.799,0.783,1,-3.896,0.0322,0.0346,0.0186,0.0757,0.586,127.041
1019,201546,2010,74,0.607,0.934,3,-4.217,0.0314,0.0327,0.0,0.0909,0.568,122.01
1020,257560,2009,61,0.597,0.517,0,-6.963,0.365,0.179,0.0,0.307,0.412,92.035
1021,320348,2009,47,0.804,0.976,1,-2.458,0.0445,0.00023,0.894,0.125,0.237,125.997
1022,248133,2010,79,0.855,0.954,0,-1.19,0.264,0.529,0.0,0.205,0.668,114.635
1023,274213,2009,67,0.623,0.793,11,-6.63,0.0462,0.000397,0.0015,0.375,0.36,98.998
1024,222920,2009,74,0.563,0.75,11,-4.496,0.127,0.113,0.0,0.0788,0.812,173.906
1025,251573,2010,57,0.708,0.771,5,-6.99,0.131,0.209,5.32e-06,0.277,0.494,128.013
1026,203093,2010,32,0.605,0.795,11,-6.086,0.0712,0.00153,0.0,0.207,0.263,139.896
1027,307640,2010,69,0.816,0.813,6,-7.798,0.0664,0.0662,2.77e-06,0.602,0.436,127.979
1028,218106,2011,59,0.395,0.876,11,-3.859,0.138,0.0173,8.46e-06,0.362,0.567,124.638
1029,163246,2010,63,0.733,0.673,9,-6.572,0.0333,0.0132,0.0049,0.16,0.636,125.061
1030,276560,2011,68,0.692,0.736,1,-5.109,0.11,0.0324,0.0,0.0787,0.217,73.987
1031,220800,2010,79,0.663,0.861,7,-3.398,0.109,0.0338,0.0,0.082,0.654,119.963
1032,182306,2009,75,0.706,0.751,9,-6.323,0.0708,0.173,0.0,0.168,0.195,91.031
1033,234560,2010,76,0.616,0.869,0,-3.911,0.0327,0.0283,0.0,0.064,0.473,127.966
1034,201946,2010,74,0.72,0.607,1,-4.168,0.0322,0.0543,0.0,0.113,0.828,121.223
1035,263773,2010,58,0.76,0.595,1,-6.366,0.0391,0.00544,0.0,0.241,0.361,131.497
1036,207653,2010,57,0.656,0.931,7,-4.188,0.0981,0.0613,0.0,0.219,0.534,91.881
1037,217866,2010,76,0.498,0.59,1,-4.721,0.032,0.511,0.0,0.107,0.0784,145.867
1038,168213,2010,0,0.63,0.91,11,-2.919,0.144,0.0287,0.0,0.196,0.743,116.98
1039,213293,2010,75,0.768,0.82,7,-4.63,0.0474,0.179,0.0,0.689,0.625,129.965
1040,220640,2009,69,0.824,0.836,3,-5.903,0.0404,0.00521,0.000817,0.112,0.716,122.014
1041,157438,2010,1,0.901,0.805,6,-5.005,0.0464,0.0712,0.0812,0.0923,0.737,124.996
1042,250600,2009,55,0.31,0.746,1,-3.599,0.111,0.0121,0.0,0.649,0.163,182.032
1043,268053,2010,53,0.693,0.891,1,-3.261,0.296,0.0281,0.0,0.143,0.532,91.1
1044,227320,2009,57,0.438,0.672,11,-4.706,0.0429,0.0055,0.0,0.0583,0.457,185.934
1045,242013,2010,0,0.845,0.601,1,-5.283,0.161,0.0205,0.0,0.385,0.329,74.008
1046,292706,2009,68,0.652,0.605,8,-7.371,0.0393,0.00481,0.0,0.0605,0.394,126.091
1047,231373,2010,63,0.648,0.942,10,-2.881,0.0878,0.021,0.0,0.0594,0.73,129.007
1048,203960,2010,0,0.515,0.837,11,-2.552,0.0401,0.0868,0.0,0.0403,0.52,126.026
1049,269493,2010,73,0.781,0.745,4,-5.81,0.0332,0.198,1.14e-05,0.36,0.326,129.998
1050,216200,2010,67,0.703,0.81,4,-4.874,0.0424,0.000315,0.0,0.216,0.726,102.978
1051,212106,2009,3,0.657,0.695,2,-4.493,0.0321,0.0108,0.0,0.0822,0.683,65.997
1052,267000,2010,68,0.47,0.904,0,-4.024,0.177,0.0436,0.0,0.0491,0.557,155.788
1053,192440,2010,62,0.682,0.889,0,-4.166,0.0804,0.00564,0.0,0.36,0.827,138.021
1054,214240,2010,81,0.728,0.859,5,-5.237,0.137,0.0401,0.0,0.111,0.535,65.043
1055,237480,2011,66,0.846,0.438,11,-4.981,0.141,0.2,9.43e-05,0.0939,0.512,85.013
1056,206460,2010,54,0.736,0.929,7,-5.89,0.0674,0.00237,1.11e-05,0.402,0.658,125.03
1057,220520,2009,57,0.625,0.699,0,-6.416,0.0729,0.13,0.0,0.238,0.717,75.974
1058,201586,2010,63,0.785,0.498,1,-6.977,0.0533,0.00248,1.23e-06,0.224,0.418,143.96
1059,172053,2010,61,0.752,0.836,10,-3.173,0.115,0.0843,0.000425,0.424,0.519,120.003
1060,232506,2010,51,0.544,0.781,10,-3.616,0.189,0.014,0.0,0.161,0.277,150.1
1061,199026,2010,65,0.762,0.748,0,-4.15,0.033,0.0266,0.0,0.348,0.851,110.009
1062,243053,2010,1,0.84,0.482,6,-7.116,0.0333,0.202,0.0,0.0873,0.957,95.498
1063,180480,2010,74,0.66,0.867,6,-4.285,0.116,0.11,0.0,0.0368,0.377,93.033
1064,216933,2010,68,0.624,0.723,1,-6.782,0.378,0.172,0.0,0.483,0.757,84.789
1065,237800,2010,73,0.531,0.752,1,-6.161,0.0305,0.0421,0.0,0.12,0.103,89.917
1066,263173,2010,66,0.692,0.786,2,-2.959,0.069,0.23,0.0,0.0797,0.583,100.025
1067,226533,2010,35,0.599,0.624,8,-3.631,0.0343,0.385,0.0,0.125,0.539,90.034
1068,289359,2010,57,0.514,0.83,11,-6.077,0.044,0.0378,1.43e-06,0.122,0.138,100.631
1069,207546,2009,54,0.724,0.87,1,-3.614,0.113,0.00453,0.0,0.833,0.81,93.01
1070,221253,2010,70,0.615,0.711,11,-5.507,0.0779,0.0444,0.0,0.145,0.711,144.036
1071,233560,2010,57,0.325,0.848,7,-5.611,0.279,0.0109,0.0,0.124,0.433,100.093
1072,181826,2010,63,0.61,0.836,5,-4.455,0.0573,0.00374,0.0,0.358,0.657,126.056
1073,208853,2010,62,0.72,0.538,3,-5.85,0.141,0.301,3.03e-06,0.144,0.815,147.007
1074,207613,2010,61,0.639,0.862,10,-3.292,0.0341,0.049,6.81e-06,0.264,0.596,117.011
1075,210306,2009,2,0.855,0.668,11,-4.892,0.0644,0.0242,0.0,0.102,0.803,125.846
1076,224093,2010,60,0.59,0.698,11,-4.262,0.0286,0.000176,0.0,0.107,0.352,95.975
1077,271946,2010,68,0.376,0.841,3,-4.348,0.356,0.0435,0.0,0.578,0.463,76.052
1078,205200,2010,18,0.689,0.615,8,-5.022,0.0563,0.352,0.0,0.0789,0.783,134.036
1079,187133,2010,69,0.826,0.612,1,-3.891,0.0982,0.00681,0.0,0.0889,0.756,120.057
1080,176613,2010,54,0.504,0.814,5,-5.346,0.0389,0.135,1.42e-05,0.324,0.596,149.967
